NombreComuna,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
Quilicura,51-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Quilicura,51-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Quilicura,51-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quilicura,51-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quilicura,51-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quilicura,52-2024,1,Atenciones de urgencia - Total,2816,76,174,302,2005,259
Quilicura,52-2024,2,Atenciones de urgencia - Total Respiratorios,564,19,50,86,363,46
Quilicura,52-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),56,2,5,8,29,12
Quilicura,52-2024,4,Atenciones de urgencia - Influenza (J09-J11),2,0,1,0,1,0
Quilicura,52-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,2,0,0,5
Quilicura,52-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",295,14,25,50,183,23
Quilicura,52-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
Quilicura,52-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),186,2,13,22,144,5
Quilicura,52-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,1,4,6,6,1
Quilicura,52-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
Quilicura,52-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Quilicura,52-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quilicura,52-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quilicura,52-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,01-2024,1,Atenciones de urgencia - Total,2951,185,425,562,1314,465
Quinta Normal,01-2024,2,Atenciones de urgencia - Total Respiratorios,446,52,91,60,171,72
Quinta Normal,01-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),74,15,13,5,19,22
Quinta Normal,01-2024,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,1,1,0
Quinta Normal,01-2024,5,Atenciones de urgencia - Neumonía (J12-J18),17,2,6,2,5,2
Quinta Normal,01-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",71,3,4,6,22,36
Quinta Normal,01-2024,7,Hospitalizaciones - Sistema Respiratorio,21,3,6,2,5,5
Quinta Normal,01-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),256,28,57,43,119,9
Quinta Normal,01-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),26,4,11,3,5,3
Quinta Normal,01-2024,25,Hospitalizaciones - Total,152,10,10,19,68,45
Quinta Normal,01-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,0,2,2
Quinta Normal,01-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quinta Normal,01-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,01-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,02-2024,1,Atenciones de urgencia - Total,2996,160,416,588,1366,466
Quinta Normal,02-2024,2,Atenciones de urgencia - Total Respiratorios,442,43,72,61,184,82
Quinta Normal,02-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),59,10,10,3,17,19
Quinta Normal,02-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,0,3,0
Quinta Normal,02-2024,5,Atenciones de urgencia - Neumonía (J12-J18),8,2,3,0,2,1
Quinta Normal,02-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",79,4,0,4,35,36
Quinta Normal,02-2024,7,Hospitalizaciones - Sistema Respiratorio,22,7,1,2,3,9
Quinta Normal,02-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),277,25,50,52,125,25
Quinta Normal,02-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),16,2,9,2,2,1
Quinta Normal,02-2024,25,Hospitalizaciones - Total,182,18,9,21,66,68
Quinta Normal,02-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",5,0,2,0,3,0
Quinta Normal,02-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,0,3,0
Quinta Normal,02-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,02-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,03-2024,1,Atenciones de urgencia - Total,3046,195,388,566,1397,500
Quinta Normal,03-2024,2,Atenciones de urgencia - Total Respiratorios,444,51,78,60,174,81
Quinta Normal,03-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),56,8,8,3,17,20
Quinta Normal,03-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
Quinta Normal,03-2024,5,Atenciones de urgencia - Neumonía (J12-J18),16,1,5,1,3,6
Quinta Normal,03-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",93,6,11,6,30,40
Quinta Normal,03-2024,7,Hospitalizaciones - Sistema Respiratorio,22,3,3,1,4,11
Quinta Normal,03-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),255,32,48,45,118,12
Quinta Normal,03-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),23,4,6,5,5,3
Quinta Normal,03-2024,25,Hospitalizaciones - Total,188,12,10,20,79,67
Quinta Normal,03-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,1,0,0,1,1
Quinta Normal,03-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quinta Normal,03-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),1,0,0,0,0,1
Quinta Normal,03-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,04-2024,1,Atenciones de urgencia - Total,3008,252,346,573,1380,457
Quinta Normal,04-2024,2,Atenciones de urgencia - Total Respiratorios,373,45,62,56,129,81
Quinta Normal,04-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),54,7,4,2,18,23
Quinta Normal,04-2024,4,Atenciones de urgencia - Influenza (J09-J11),4,0,1,0,2,1
Quinta Normal,04-2024,5,Atenciones de urgencia - Neumonía (J12-J18),14,2,3,5,0,4
Quinta Normal,04-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",76,5,4,2,31,34
Quinta Normal,04-2024,7,Hospitalizaciones - Sistema Respiratorio,7,0,0,0,4,3
Quinta Normal,04-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),202,28,42,42,73,17
Quinta Normal,04-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),23,3,8,5,5,2
Quinta Normal,04-2024,25,Hospitalizaciones - Total,147,12,5,16,74,40
Quinta Normal,04-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",12,2,1,1,4,4
Quinta Normal,04-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,0,3,0
Quinta Normal,04-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,04-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,05-2024,1,Atenciones de urgencia - Total,2905,215,317,528,1393,452
Quinta Normal,05-2024,2,Atenciones de urgencia - Total Respiratorios,373,37,62,44,163,67
Quinta Normal,05-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),45,8,7,1,9,20
Quinta Normal,05-2024,4,Atenciones de urgencia - Influenza (J09-J11),4,0,1,0,3,0
Quinta Normal,05-2024,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,4,0,4,0
Quinta Normal,05-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",74,6,4,1,31,32
Quinta Normal,05-2024,7,Hospitalizaciones - Sistema Respiratorio,16,4,2,0,3,7
Quinta Normal,05-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),216,19,36,37,110,14
Quinta Normal,05-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),26,4,10,5,6,1
Quinta Normal,05-2024,25,Hospitalizaciones - Total,129,12,7,10,54,46
Quinta Normal,05-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,0,2,0,1,0
Quinta Normal,05-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
Quinta Normal,05-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,05-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,06-2024,1,Atenciones de urgencia - Total,2949,201,358,515,1369,506
Quinta Normal,06-2024,2,Atenciones de urgencia - Total Respiratorios,391,45,59,66,140,81
Quinta Normal,06-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),51,9,5,2,13,22
Quinta Normal,06-2024,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,2,0
Quinta Normal,06-2024,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,2,3,2,1
Quinta Normal,06-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",60,2,4,3,17,34
Quinta Normal,06-2024,7,Hospitalizaciones - Sistema Respiratorio,22,3,1,0,6,12
Quinta Normal,06-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),252,30,47,56,100,19
Quinta Normal,06-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,4,1,2,6,5
Quinta Normal,06-2024,25,Hospitalizaciones - Total,191,8,8,11,87,77
Quinta Normal,06-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,2,0,2,2,1
Quinta Normal,06-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quinta Normal,06-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,06-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,07-2024,1,Atenciones de urgencia - Total,2852,222,298,493,1310,529
Quinta Normal,07-2024,2,Atenciones de urgencia - Total Respiratorios,436,67,49,71,167,82
Quinta Normal,07-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),34,6,0,2,14,12
Quinta Normal,07-2024,4,Atenciones de urgencia - Influenza (J09-J11),5,0,0,2,3,0
Quinta Normal,07-2024,5,Atenciones de urgencia - Neumonía (J12-J18),8,1,1,2,2,2
Quinta Normal,07-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",76,6,2,1,31,36
Quinta Normal,07-2024,7,Hospitalizaciones - Sistema Respiratorio,19,4,1,0,6,8
Quinta Normal,07-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),293,48,44,62,112,27
Quinta Normal,07-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),20,6,2,2,5,5
Quinta Normal,07-2024,25,Hospitalizaciones - Total,181,15,9,11,69,77
Quinta Normal,07-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,4,1,0,1,1
Quinta Normal,07-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
Quinta Normal,07-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,07-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,08-2024,1,Atenciones de urgencia - Total,2921,173,304,471,1499,474
Quinta Normal,08-2024,2,Atenciones de urgencia - Total Respiratorios,381,48,49,41,172,71
Quinta Normal,08-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),48,7,3,1,14,23
Quinta Normal,08-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,1,2,0
Quinta Normal,08-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,1,0,3,3
Quinta Normal,08-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",66,3,2,2,29,30
Quinta Normal,08-2024,7,Hospitalizaciones - Sistema Respiratorio,17,3,1,1,6,6
Quinta Normal,08-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),244,37,37,35,122,13
Quinta Normal,08-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,1,6,2,2,2
Quinta Normal,08-2024,25,Hospitalizaciones - Total,177,18,9,17,83,50
Quinta Normal,08-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,2,1,1,3,0
Quinta Normal,08-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",4,0,0,0,3,1
Quinta Normal,08-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,08-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,09-2024,1,Atenciones de urgencia - Total,3034,209,364,504,1452,505
Quinta Normal,09-2024,2,Atenciones de urgencia - Total Respiratorios,395,53,55,48,156,83
Quinta Normal,09-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),36,6,2,3,11,14
Quinta Normal,09-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
Quinta Normal,09-2024,5,Atenciones de urgencia - Neumonía (J12-J18),4,1,1,0,0,2
Quinta Normal,09-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",73,7,2,4,23,37
Quinta Normal,09-2024,7,Hospitalizaciones - Sistema Respiratorio,13,0,2,1,5,5
Quinta Normal,09-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),268,35,49,38,117,29
Quinta Normal,09-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,4,1,3,4,1
Quinta Normal,09-2024,25,Hospitalizaciones - Total,193,12,13,18,81,69
Quinta Normal,09-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,1,0,0,3,2
Quinta Normal,09-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2,0,0,0,2,0
Quinta Normal,09-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,09-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),1,1,0,0,0,0
Quinta Normal,10-2024,1,Atenciones de urgencia - Total,3005,208,353,611,1341,492
Quinta Normal,10-2024,2,Atenciones de urgencia - Total Respiratorios,417,41,50,85,161,80
Quinta Normal,10-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),53,8,4,3,15,23
Quinta Normal,10-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,0,1,0,2,0
Quinta Normal,10-2024,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,0,1,3,2
Quinta Normal,10-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",67,5,0,5,27,30
Quinta Normal,10-2024,7,Hospitalizaciones - Sistema Respiratorio,24,7,2,2,7,6
Quinta Normal,10-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),273,27,42,68,113,23
Quinta Normal,10-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),15,1,3,8,1,2
Quinta Normal,10-2024,25,Hospitalizaciones - Total,173,16,10,17,70,60
Quinta Normal,10-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,1,0,0,1
Quinta Normal,10-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quinta Normal,10-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,10-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,11-2024,1,Atenciones de urgencia - Total,3434,208,445,851,1453,477
Quinta Normal,11-2024,2,Atenciones de urgencia - Total Respiratorios,659,70,147,160,206,76
Quinta Normal,11-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),54,12,8,4,8,22
Quinta Normal,11-2024,4,Atenciones de urgencia - Influenza (J09-J11),5,0,0,1,3,1
Quinta Normal,11-2024,5,Atenciones de urgencia - Neumonía (J12-J18),10,0,2,3,0,5
Quinta Normal,11-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",76,3,5,8,33,27
Quinta Normal,11-2024,7,Hospitalizaciones - Sistema Respiratorio,24,0,4,9,3,8
Quinta Normal,11-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),465,54,111,125,155,20
Quinta Normal,11-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),49,1,21,19,7,1
Quinta Normal,11-2024,25,Hospitalizaciones - Total,204,7,14,35,74,74
Quinta Normal,11-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,1,0,0,2,0
Quinta Normal,11-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,0,1
Quinta Normal,11-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,11-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),1,0,0,0,1,0
Quinta Normal,12-2024,1,Atenciones de urgencia - Total,3807,260,467,1029,1543,508
Quinta Normal,12-2024,2,Atenciones de urgencia - Total Respiratorios,860,110,188,204,290,68
Quinta Normal,12-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),91,24,31,8,13,15
Quinta Normal,12-2024,4,Atenciones de urgencia - Influenza (J09-J11),4,0,0,0,2,2
Quinta Normal,12-2024,5,Atenciones de urgencia - Neumonía (J12-J18),10,0,2,3,2,3
Quinta Normal,12-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",100,5,13,12,45,25
Quinta Normal,12-2024,7,Hospitalizaciones - Sistema Respiratorio,39,1,8,12,9,9
Quinta Normal,12-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),586,77,115,151,223,20
Quinta Normal,12-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),69,4,27,30,5,3
Quinta Normal,12-2024,25,Hospitalizaciones - Total,212,9,12,31,95,65
Quinta Normal,12-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,1,0,3,0
Quinta Normal,12-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
Quinta Normal,12-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,12-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,13-2024,1,Atenciones de urgencia - Total,3639,223,491,878,1594,453
Quinta Normal,13-2024,2,Atenciones de urgencia - Total Respiratorios,732,85,157,140,270,80
Quinta Normal,13-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),91,16,32,5,21,17
Quinta Normal,13-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,1,2,0
Quinta Normal,13-2024,5,Atenciones de urgencia - Neumonía (J12-J18),19,1,8,3,5,2
Quinta Normal,13-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",90,11,11,3,34,31
Quinta Normal,13-2024,7,Hospitalizaciones - Sistema Respiratorio,33,3,9,8,6,7
Quinta Normal,13-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),487,54,96,111,200,26
Quinta Normal,13-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),42,3,10,17,8,4
Quinta Normal,13-2024,25,Hospitalizaciones - Total,187,6,20,20,73,68
Quinta Normal,13-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,1,0,0,1,0
Quinta Normal,13-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
Quinta Normal,13-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,13-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,14-2024,1,Atenciones de urgencia - Total,3536,204,437,973,1463,459
Quinta Normal,14-2024,2,Atenciones de urgencia - Total Respiratorios,661,70,131,132,245,83
Quinta Normal,14-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),91,11,20,11,27,22
Quinta Normal,14-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
Quinta Normal,14-2024,5,Atenciones de urgencia - Neumonía (J12-J18),13,2,3,4,1,3
Quinta Normal,14-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",96,7,9,10,42,28
Quinta Normal,14-2024,7,Hospitalizaciones - Sistema Respiratorio,31,3,11,6,5,6
Quinta Normal,14-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),415,43,81,95,170,26
Quinta Normal,14-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),45,7,18,12,4,4
Quinta Normal,14-2024,25,Hospitalizaciones - Total,198,9,17,28,84,60
Quinta Normal,14-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,1,0,0,1,0
Quinta Normal,14-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2,0,0,0,2,0
Quinta Normal,14-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,14-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,15-2024,1,Atenciones de urgencia - Total,3675,192,512,987,1513,471
Quinta Normal,15-2024,2,Atenciones de urgencia - Total Respiratorios,703,63,156,146,264,74
Quinta Normal,15-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),97,17,23,7,27,23
Quinta Normal,15-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,1,1,1,0,0
Quinta Normal,15-2024,5,Atenciones de urgencia - Neumonía (J12-J18),13,1,1,3,6,2
Quinta Normal,15-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",96,4,14,15,31,32
Quinta Normal,15-2024,7,Hospitalizaciones - Sistema Respiratorio,38,2,13,5,8,10
Quinta Normal,15-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),445,33,95,105,196,16
Quinta Normal,15-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),49,7,22,15,4,1
Quinta Normal,15-2024,25,Hospitalizaciones - Total,190,6,23,18,75,68
Quinta Normal,15-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,0,2
Quinta Normal,15-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quinta Normal,15-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,15-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,16-2024,1,Atenciones de urgencia - Total,3603,173,551,1005,1417,457
Quinta Normal,16-2024,2,Atenciones de urgencia - Total Respiratorios,796,73,190,180,276,77
Quinta Normal,16-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),118,11,46,15,16,30
Quinta Normal,16-2024,4,Atenciones de urgencia - Influenza (J09-J11),11,0,0,0,11,0
Quinta Normal,16-2024,5,Atenciones de urgencia - Neumonía (J12-J18),20,1,5,2,8,4
Quinta Normal,16-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",83,6,10,9,32,26
Quinta Normal,16-2024,7,Hospitalizaciones - Sistema Respiratorio,29,3,8,5,2,11
Quinta Normal,16-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),514,47,112,138,202,15
Quinta Normal,16-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),50,8,17,16,7,2
Quinta Normal,16-2024,25,Hospitalizaciones - Total,188,11,13,30,63,71
Quinta Normal,16-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Quinta Normal,16-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
Quinta Normal,16-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,16-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,17-2024,1,Atenciones de urgencia - Total,3707,204,537,1049,1469,448
Quinta Normal,17-2024,2,Atenciones de urgencia - Total Respiratorios,998,66,214,243,380,95
Quinta Normal,17-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),119,9,40,16,36,18
Quinta Normal,17-2024,4,Atenciones de urgencia - Influenza (J09-J11),16,1,0,5,10,0
Quinta Normal,17-2024,5,Atenciones de urgencia - Neumonía (J12-J18),28,1,3,5,9,10
Quinta Normal,17-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",111,6,15,10,37,43
Quinta Normal,17-2024,7,Hospitalizaciones - Sistema Respiratorio,26,2,10,3,3,8
Quinta Normal,17-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),639,39,127,178,279,16
Quinta Normal,17-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),85,10,29,29,9,8
Quinta Normal,17-2024,25,Hospitalizaciones - Total,182,8,14,16,75,69
Quinta Normal,17-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
Quinta Normal,17-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,1,0,0
Quinta Normal,17-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
Quinta Normal,17-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
Quinta Normal,18-2024,1,Atenciones de urgencia - Total,3619,209,551,941,1438,480
Quinta Normal,18-2024,2,Atenciones de urgencia - Total Respiratorios,1204,100,229,278,478,119
Quinta Normal,18-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),168,19,50,28,40,31
Quinta Normal,18-2024,4,Atenciones de urgencia - Influenza (J09-J11),15,0,0,5,10,0
Quinta Normal,18-2024,5,Atenciones de urgencia - Neumonía (J12-J18),43,1,8,5,21,8
Quinta Normal,18-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",134,7,15,20,47,45
Quinta Normal,18-2024,7,Hospitalizaciones - Sistema Respiratorio,35,3,8,5,10,9
Quinta Normal,18-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),776,65,132,197,351,31
