GLOSATIPOESTABLECIMIENTO,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
SUR,09-2023,1,Atenciones de urgencia - Total,1612,39,120,214,1038,201
SUR,09-2023,2,Atenciones de urgencia - Total Respiratorios,361,18,45,72,191,35
SUR,09-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),24,0,8,5,8,3
SUR,09-2023,4,Atenciones de urgencia - Influenza (J09-J11),8,0,0,1,7,0
SUR,09-2023,5,Atenciones de urgencia - Neumonía (J12-J18),8,0,1,0,1,6
SUR,09-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",15,1,3,1,10,0
SUR,09-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,09-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),292,17,31,62,163,19
SUR,09-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),14,0,2,3,2,7
SUR,09-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,09-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",71,0,0,7,57,7
SUR,09-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",28,3,2,3,19,1
SUR,09-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,09-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,10-2023,1,Atenciones de urgencia - Total,1958,54,166,385,1131,222
SUR,10-2023,2,Atenciones de urgencia - Total Respiratorios,619,30,104,191,258,36
SUR,10-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),42,2,10,7,17,6
SUR,10-2023,4,Atenciones de urgencia - Influenza (J09-J11),7,0,1,1,3,2
SUR,10-2023,5,Atenciones de urgencia - Neumonía (J12-J18),9,0,0,0,4,5
SUR,10-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",22,5,2,5,9,1
SUR,10-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,10-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),528,23,90,174,221,20
SUR,10-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),11,0,1,4,4,2
SUR,10-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,10-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",78,1,0,12,55,10
SUR,10-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",35,0,0,5,25,5
SUR,10-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,10-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,11-2023,1,Atenciones de urgencia - Total,2510,58,248,622,1350,232
SUR,11-2023,2,Atenciones de urgencia - Total Respiratorios,1106,37,167,423,443,36
SUR,11-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),73,7,16,19,27,4
SUR,11-2023,4,Atenciones de urgencia - Influenza (J09-J11),25,0,2,6,16,1
SUR,11-2023,5,Atenciones de urgencia - Neumonía (J12-J18),15,0,1,1,8,5
SUR,11-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",53,1,10,20,20,2
SUR,11-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,11-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),928,29,137,374,368,20
SUR,11-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,0,1,3,4,4
SUR,11-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,11-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",137,0,2,18,102,15
SUR,11-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",33,0,0,5,27,1
SUR,11-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,11-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,12-2023,1,Atenciones de urgencia - Total,2449,45,277,501,1381,245
SUR,12-2023,2,Atenciones de urgencia - Total Respiratorios,947,34,176,300,391,46
SUR,12-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),79,3,13,23,32,8
SUR,12-2023,4,Atenciones de urgencia - Influenza (J09-J11),13,1,1,4,6,1
SUR,12-2023,5,Atenciones de urgencia - Neumonía (J12-J18),13,0,1,3,2,7
SUR,12-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",37,2,14,7,12,2
SUR,12-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,12-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),781,28,146,254,330,23
SUR,12-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),24,0,1,9,9,5
SUR,12-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,12-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",75,0,0,12,53,10
SUR,12-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",32,0,2,2,23,5
SUR,12-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,12-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,13-2023,1,Atenciones de urgencia - Total,2159,43,233,433,1254,196
SUR,13-2023,2,Atenciones de urgencia - Total Respiratorios,747,29,140,215,329,34
SUR,13-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),66,3,12,22,22,7
SUR,13-2023,4,Atenciones de urgencia - Influenza (J09-J11),13,0,0,2,11,0
SUR,13-2023,5,Atenciones de urgencia - Neumonía (J12-J18),9,0,0,1,3,5
SUR,13-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",26,4,10,4,7,1
SUR,13-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,13-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),614,22,115,181,277,19
SUR,13-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),19,0,3,5,9,2
SUR,13-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,13-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",46,0,0,3,41,2
SUR,13-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",24,0,0,1,21,2
SUR,13-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,13-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,14-2023,1,Atenciones de urgencia - Total,1991,54,235,424,1055,223
SUR,14-2023,2,Atenciones de urgencia - Total Respiratorios,752,28,146,244,290,44
SUR,14-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),60,1,17,17,20,5
SUR,14-2023,4,Atenciones de urgencia - Influenza (J09-J11),9,0,0,1,5,3
SUR,14-2023,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,1,0,0,5
SUR,14-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",35,2,3,11,12,7
SUR,14-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,14-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),614,23,123,207,245,16
SUR,14-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),28,2,2,8,8,8
SUR,14-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,14-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",17,0,0,0,16,1
SUR,14-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,0,0,1,12,0
SUR,14-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,14-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,15-2023,1,Atenciones de urgencia - Total,2092,47,243,475,1152,175
SUR,15-2023,2,Atenciones de urgencia - Total Respiratorios,784,33,142,258,321,30
SUR,15-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),76,4,17,19,31,5
SUR,15-2023,4,Atenciones de urgencia - Influenza (J09-J11),12,0,1,4,6,1
SUR,15-2023,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,0,0,4,3
SUR,15-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",31,1,5,10,14,1
SUR,15-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,15-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),646,28,117,223,262,16
SUR,15-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,0,2,2,4,4
SUR,15-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,15-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",7,0,0,0,7,0
SUR,15-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",16,0,0,1,13,2
SUR,15-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,15-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,16-2023,1,Atenciones de urgencia - Total,2132,59,288,508,1100,177
SUR,16-2023,2,Atenciones de urgencia - Total Respiratorios,887,30,191,299,339,28
SUR,16-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),96,4,33,29,23,7
SUR,16-2023,4,Atenciones de urgencia - Influenza (J09-J11),9,0,1,3,4,1
SUR,16-2023,5,Atenciones de urgencia - Neumonía (J12-J18),15,0,3,2,4,6
SUR,16-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",30,1,5,4,20,0
SUR,16-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,16-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),729,25,149,260,285,10
SUR,16-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),8,0,0,1,3,4
SUR,16-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,16-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,0,0,0,2,1
SUR,16-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",10,0,0,0,9,1
SUR,16-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,16-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,17-2023,1,Atenciones de urgencia - Total,2030,38,229,506,1096,161
SUR,17-2023,2,Atenciones de urgencia - Total Respiratorios,832,21,137,307,344,23
SUR,17-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),74,1,15,19,35,4
SUR,17-2023,4,Atenciones de urgencia - Influenza (J09-J11),35,0,4,9,21,1
SUR,17-2023,5,Atenciones de urgencia - Neumonía (J12-J18),11,1,0,1,2,7
SUR,17-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,3,1,5,1
SUR,17-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,17-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),688,19,113,275,272,9
SUR,17-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),14,0,2,2,9,1
SUR,17-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,17-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",4,0,0,2,2,0
SUR,17-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",12,0,0,3,9,0
SUR,17-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,17-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,18-2023,1,Atenciones de urgencia - Total,2147,52,236,527,1128,204
SUR,18-2023,2,Atenciones de urgencia - Total Respiratorios,1044,39,150,372,434,49
SUR,18-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),101,6,11,33,45,6
SUR,18-2023,4,Atenciones de urgencia - Influenza (J09-J11),7,0,1,1,4,1
SUR,18-2023,5,Atenciones de urgencia - Neumonía (J12-J18),21,0,1,1,3,16
SUR,18-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",40,0,8,11,20,1
SUR,18-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,18-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),860,33,129,325,350,23
SUR,18-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),15,0,0,1,12,2
SUR,18-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,18-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
SUR,18-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",18,0,1,2,14,1
SUR,18-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,18-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,19-2023,1,Atenciones de urgencia - Total,2312,51,276,552,1253,180
SUR,19-2023,2,Atenciones de urgencia - Total Respiratorios,1196,34,191,381,535,55
SUR,19-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),111,3,21,33,49,5
SUR,19-2023,4,Atenciones de urgencia - Influenza (J09-J11),33,0,1,10,18,4
SUR,19-2023,5,Atenciones de urgencia - Neumonía (J12-J18),21,0,2,2,12,5
SUR,19-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",51,2,10,12,20,7
SUR,19-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,19-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),971,29,157,324,431,30
SUR,19-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),9,0,0,0,5,4
SUR,19-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,19-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,0,0,0,1,2
SUR,19-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,0,0,0,7,0
SUR,19-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,19-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,20-2023,1,Atenciones de urgencia - Total,2398,53,301,659,1219,166
SUR,20-2023,2,Atenciones de urgencia - Total Respiratorios,1259,35,215,453,511,45
SUR,20-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),140,8,36,36,54,6
SUR,20-2023,4,Atenciones de urgencia - Influenza (J09-J11),41,0,2,14,24,1
SUR,20-2023,5,Atenciones de urgencia - Neumonía (J12-J18),35,1,4,6,16,8
SUR,20-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",68,2,18,18,27,3
SUR,20-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,20-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),964,24,154,378,383,25
SUR,20-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),11,0,1,1,7,2
SUR,20-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,20-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,20-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",16,0,0,3,11,2
SUR,20-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,20-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,21-2023,1,Atenciones de urgencia - Total,2420,59,288,612,1255,206
SUR,21-2023,2,Atenciones de urgencia - Total Respiratorios,1331,50,210,433,579,59
SUR,21-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),163,9,32,43,67,12
SUR,21-2023,4,Atenciones de urgencia - Influenza (J09-J11),49,0,2,14,27,6
SUR,21-2023,5,Atenciones de urgencia - Neumonía (J12-J18),33,0,4,6,17,6
SUR,21-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",21,1,1,8,8,3
SUR,21-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,21-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1052,40,171,353,457,31
SUR,21-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,0,0,9,3,1
SUR,21-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,21-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
SUR,21-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,0,0,2,5,0
SUR,21-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,21-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,22-2023,1,Atenciones de urgencia - Total,2296,61,309,638,1100,188
SUR,22-2023,2,Atenciones de urgencia - Total Respiratorios,1266,48,235,462,463,58
SUR,22-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),194,12,47,58,69,8
SUR,22-2023,4,Atenciones de urgencia - Influenza (J09-J11),40,1,4,14,21,0
SUR,22-2023,5,Atenciones de urgencia - Neumonía (J12-J18),34,0,5,4,13,12
SUR,22-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",57,4,10,17,22,4
SUR,22-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,22-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),926,30,168,366,330,32
SUR,22-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),15,1,1,3,8,2
SUR,22-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,22-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,22-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,0,0,0,7,0
SUR,22-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,22-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,23-2023,1,Atenciones de urgencia - Total,2039,43,242,440,1156,158
SUR,23-2023,2,Atenciones de urgencia - Total Respiratorios,1068,34,184,306,489,55
SUR,23-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),143,10,32,39,45,17
SUR,23-2023,4,Atenciones de urgencia - Influenza (J09-J11),33,0,1,5,25,2
SUR,23-2023,5,Atenciones de urgencia - Neumonía (J12-J18),36,0,6,11,12,7
SUR,23-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",35,2,4,10,15,4
SUR,23-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,23-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),803,20,138,239,383,23
SUR,23-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),18,2,3,2,9,2
SUR,23-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,23-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
SUR,23-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",2,0,0,1,1,0
SUR,23-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,23-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,24-2023,1,Atenciones de urgencia - Total,1825,54,188,402,999,182
SUR,24-2023,2,Atenciones de urgencia - Total Respiratorios,899,46,127,263,413,50
SUR,24-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),151,15,33,40,53,10
SUR,24-2023,4,Atenciones de urgencia - Influenza (J09-J11),19,0,2,4,12,1
SUR,24-2023,5,Atenciones de urgencia - Neumonía (J12-J18),23,0,1,3,8,11
SUR,24-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",45,6,9,7,19,4
SUR,24-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,24-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),645,24,80,206,316,19
SUR,24-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),16,1,2,3,5,5
SUR,24-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,24-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,24-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",3,0,0,0,3,0
SUR,24-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,24-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,25-2023,1,Atenciones de urgencia - Total,1763,53,136,321,1055,198
SUR,25-2023,2,Atenciones de urgencia - Total Respiratorios,748,39,79,188,388,54
SUR,25-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),80,11,9,10,46,4
SUR,25-2023,4,Atenciones de urgencia - Influenza (J09-J11),17,1,1,2,10,3
SUR,25-2023,5,Atenciones de urgencia - Neumonía (J12-J18),29,1,2,2,14,10
SUR,25-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",20,3,3,4,9,1
SUR,25-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,25-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),590,23,64,167,302,34
SUR,25-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,0,0,3,7,2
SUR,25-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,25-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,25-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,1,0,0,0,0
SUR,25-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,25-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,26-2023,1,Atenciones de urgencia - Total,1594,35,138,200,1019,202
SUR,26-2023,2,Atenciones de urgencia - Total Respiratorios,640,22,77,114,360,67
SUR,26-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),80,5,13,10,36,16
SUR,26-2023,4,Atenciones de urgencia - Influenza (J09-J11),21,0,1,4,11,5
SUR,26-2023,5,Atenciones de urgencia - Neumonía (J12-J18),34,0,7,1,15,11
SUR,26-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",35,2,5,6,18,4
SUR,26-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,26-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),447,14,50,91,267,25
SUR,26-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),23,1,1,2,13,6
SUR,26-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,26-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,26-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,26-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,26-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,27-2023,1,Atenciones de urgencia - Total,1355,40,92,144,877,202
SUR,27-2023,2,Atenciones de urgencia - Total Respiratorios,458,24,46,60,282,46
SUR,27-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),62,5,12,4,29,12
SUR,27-2023,4,Atenciones de urgencia - Influenza (J09-J11),16,1,0,2,9,4
SUR,27-2023,5,Atenciones de urgencia - Neumonía (J12-J18),29,1,2,1,15,10
SUR,27-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,2,0,1,6,4
SUR,27-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,27-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),325,13,31,52,214,15
SUR,27-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,2,1,0,9,1
SUR,27-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,27-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
SUR,27-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
SUR,27-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,27-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,28-2023,1,Atenciones de urgencia - Total,1231,23,74,115,860,159
SUR,28-2023,2,Atenciones de urgencia - Total Respiratorios,371,17,34,53,231,36
SUR,28-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),61,5,2,10,32,12
SUR,28-2023,4,Atenciones de urgencia - Influenza (J09-J11),4,0,0,0,4,0
SUR,28-2023,5,Atenciones de urgencia - Neumonía (J12-J18),21,0,0,4,8,9
SUR,28-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",12,0,2,0,9,1
SUR,28-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SUR,28-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),258,11,28,39,170,10
SUR,28-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),15,1,2,0,8,4
SUR,28-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SUR,28-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
SUR,28-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
SUR,28-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SUR,28-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SUR,29-2023,1,Atenciones de urgencia - Total,1415,19,98,202,904,192
SUR,29-2023,2,Atenciones de urgencia - Total Respiratorios,414,10,42,70,261,31
SUR,29-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),42,3,2,7,26,4
SUR,29-2023,4,Atenciones de urgencia - Influenza (J09-J11),8,0,0,1,4,3
SUR,29-2023,5,Atenciones de urgencia - Neumonía (J12-J18),15,0,0,1,7,7
SUR,29-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",16,0,3,4,6,3
